timestamp:thermostat_navn:temperature:setpoint:state:heater:heat_percent
2026-07-30T18:03:13:Kogekar:45,700:50,000:Advarsel:1:100,000
2026-07-30T18:03:18:Kogekar:45,800:50,000:Advarsel:1:100,000
2026-07-30T18:03:23:Kogekar:45,700:50,000:Advarsel:1:100,000
2026-07-30T18:03:29:Kogekar:45,600:50,000:Advarsel:1:100,000
2026-07-30T18:03:34:Kogekar:45,600:50,000:Advarsel:1:100,000
2026-07-30T18:03:39:Kogekar:45,800:50,000:Advarsel:1:100,000
2026-07-30T18:03:44:Kogekar:45,800:50,000:Advarsel:1:100,000
2026-07-30T18:03:49:Kogekar:45,900:50,000:Advarsel:1:100,000
2026-07-30T18:03:54:Kogekar:45,900:50,000:Advarsel:1:100,000
2026-07-30T18:03:59:Kogekar:46,000:50,000:Advarsel:1:100,000
2026-07-30T18:04:04:Kogekar:45,900:50,000:Advarsel:1:100,000
2026-07-30T18:04:09:Kogekar:46,000:50,000:Advarsel:1:100,000
2026-07-30T18:04:15:Kogekar:46,000:50,000:Advarsel:1:100,000
2026-07-30T18:04:20:Kogekar:46,100:50,000:Advarsel:1:100,000
2026-07-30T18:04:25:Kogekar:46,200:50,000:Advarsel:1:100,000
2026-07-30T18:04:30:Kogekar:46,200:50,000:Advarsel:1:100,000
2026-07-30T18:04:35:Kogekar:46,400:50,000:Advarsel:1:100,000
2026-07-30T18:04:40:Kogekar:46,600:50,000:Advarsel:1:100,000
2026-07-30T18:04:45:Kogekar:46,800:50,000:Advarsel:1:100,000
2026-07-30T18:04:50:Kogekar:46,900:50,000:Advarsel:1:100,000
2026-07-30T18:04:55:Kogekar:46,900:50,000:Advarsel:1:100,000
2026-07-30T18:05:00:Kogekar:46,900:50,000:Advarsel:1:100,000
2026-07-30T18:05:05:Kogekar:46,900:50,000:Advarsel:1:100,000
2026-07-30T18:05:10:Kogekar:47,000:50,000:Advarsel:1:100,000
2026-07-30T18:05:16:Kogekar:47,100:50,000:Advarsel:1:100,000
2026-07-30T18:05:21:Kogekar:47,200:50,000:Advarsel:1:100,000
2026-07-30T18:05:26:Kogekar:47,300:50,000:Advarsel:1:100,000
2026-07-30T18:05:31:Kogekar:47,600:50,000:Advarsel:1:100,000
2026-07-30T18:05:36:Kogekar:47,700:50,000:Advarsel:1:100,000
2026-07-30T18:05:41:Kogekar:47,800:50,000:Advarsel:1:100,000
2026-07-30T18:05:46:Kogekar:47,800:50,000:Advarsel:1:100,000
2026-07-30T18:05:51:Kogekar:47,700:50,000:Advarsel:1:100,000
2026-07-30T18:05:56:Kogekar:47,900:50,000:Advarsel:1:100,000
2026-07-30T18:06:01:Kogekar:47,900:50,000:Advarsel:1:100,000
2026-07-30T18:06:06:Kogekar:48,200:50,000:Run:1:100,000
2026-07-30T18:06:11:Kogekar:48,300:50,000:Run:1:100,000
2026-07-30T18:06:16:Kogekar:48,100:50,000:Run:1:100,000
2026-07-30T18:06:21:Kogekar:48,100:50,000:Run:1:100,000
2026-07-30T18:06:27:Kogekar:48,200:50,000:Run:1:100,000
2026-07-30T18:06:32:Kogekar:48,300:50,000:Run:1:100,000
2026-07-30T18:06:37:Kogekar:48,400:50,000:Run:1:100,000
2026-07-30T18:06:42:Kogekar:48,600:50,000:Run:1:100,000
2026-07-30T18:06:47:Kogekar:49,000:50,000:Run:1:100,000
2026-07-30T18:06:52:Kogekar:49,200:50,000:Run:1:100,000
2026-07-30T18:06:57:Kogekar:49,000:50,000:Run:1:100,000
2026-07-30T18:07:02:Kogekar:48,900:50,000:Run:1:100,000
2026-07-30T18:07:08:Kogekar:48,700:50,000:Run:1:100,000
2026-07-30T18:07:13:Kogekar:48,800:50,000:Run:1:100,000
2026-07-30T18:07:18:Kogekar:48,900:50,000:Run:1:100,000
2026-07-30T18:07:23:Kogekar:49,200:50,000:Run:1:100,000
2026-07-30T18:07:28:Kogekar:49,200:50,000:Run:1:100,000
2026-07-30T18:07:33:Kogekar:49,200:50,000:Run:1:100,000
2026-07-30T18:07:38:Kogekar:49,200:50,000:Run:1:100,000
2026-07-30T18:07:44:Kogekar:49,200:50,000:Run:1:100,000
2026-07-30T18:07:49:Kogekar:49,200:50,000:Run:1:100,000
2026-07-30T18:07:54:Kogekar:49,300:50,000:Run:1:100,000
2026-07-30T18:07:59:Kogekar:49,400:50,000:Run:1:100,000
2026-07-30T18:08:04:Kogekar:49,500:50,000:Run:1:100,000
2026-07-30T18:08:09:Kogekar:49,600:50,000:Run:1:100,000
2026-07-30T18:08:14:Kogekar:49,700:50,000:Run:1:100,000
2026-07-30T18:08:19:Kogekar:49,900:50,000:Run:1:100,000
2026-07-30T18:08:24:Kogekar:50,200:50,000:Run:1:99,900
2026-07-30T18:08:29:Kogekar:50,300:50,000:Run:1:99,600
2026-07-30T18:08:35:Kogekar:50,400:50,000:Run:1:99,500
